Chapter ID,Movie Title,Release Year,Runtime,Budget,Box Office,Movie Chapter,Chapter Name,Dialogue,Character Name,Species,Gender,House,Patronus,Wand (Wood),Wand (Core),Place Name,Place Category
164,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,7,The Half Blood Prince,"Have you ever taken it, sir?",Blaise Zabini,Human,Male,Slytherin,,,,Potions Classroom,Hogwarts
164,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,7,The Half Blood Prince,"Sir, you haven't told us what's in that one.",Katie Bell,Human,Female,Gryffindor,,,,Potions Classroom,Hogwarts
164,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,7,The Half Blood Prince,But then why don't people drink it all the time?,Katie Bell,Human,Female,Gryffindor,,,,Potions Classroom,Hogwarts
168,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,11,Slug Club,"Here, here!",Cormac McLaggen,Human,Male,Gryffindor,,,,Potions Classroom,Hogwarts
168,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,11,Slug Club,"Yes, sir.  In fact, I'm meant to go hunting with him and the Minister for Magic over holiday.",Cormac McLaggen,Human,Male,Gryffindor,,,,Potions Classroom,Hogwarts
171,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,14,Free Agents,"Slippery little minx, your friend. Likes to work her mouth too, doesn't she?  Yak yak yak. What is this I'm eating, by the way?",Cormac McLaggen,Human,Male,Gryffindor,,,,Potions Classroom,Hogwarts
168,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,11,Slug Club,Dunno.  He and me dad don't get on. Probably because Dad thinks potions are rubbish.  Says the only potion worth having is a stiff one at the end of the --,Marcus Belby,Human,Male,Ravenclaw,,,,Potions Classroom,Hogwarts
171,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,14,Free Agents,"Lovegood, did you say?  I once encountered a seriously unbalanced man by that name at a book signing.  Claimed to run a magazine...",Eldred Worple,Human,Male,,,,,Potions Classroom,Hogwarts
171,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,14,Free Agents,Dragon tartar?,Witch,,,,,,,Potions Classroom,Hogwarts
171,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,14,Free Agents,Just as well.  They give one horribly bad breath.,Witch,,,,,,,Potions Classroom,Hogwarts
165,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,8,The Secret Riddle,"Good evening, Harry.  You got my message, I see.  Come, come.  Sit.",Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
165,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,8,The Secret Riddle,So.  How are you?,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
165,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,8,The Secret Riddle,"Enjoying your classes?  Professor Slughorn, for one, is most impressed with you.",Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
165,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,8,The Secret Riddle,Do you?,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
165,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,8,The Secret Riddle,And what of your activities outside the classroom?  Do they bring you satisfaction?,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
165,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,8,The Secret Riddle,I notice you spend a great deal of time with Miss Granger.  One can't help but wonder if --,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
165,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,8,The Secret Riddle,"Forgive me, Harry, I...",Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
165,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,8,The Secret Riddle,"... I was merely curious. In any event, I'm sure you're wondering why I've summoned you here tonight.  The answer lies here.",Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
165,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,8,The Secret Riddle,What you see before you are memories.  In this case pertaining to one individual:  Voldemort.  Or as he was known then... Tom Riddle.,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
165,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,8,The Secret Riddle,This vial contains a most particular memory -- of the day I first met him.  I'd like you to see it.  If you would...,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
165,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,8,The Secret Riddle,Did I know that I had just met the most dangerous Dark Wizard of all time?  No.  Had I...,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
165,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,8,The Secret Riddle,"Over time, while here at Hogwarts, Tom Riddle grew close to one particular teacher.  Can you guess which teacher that might be?",Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
165,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,8,The Secret Riddle,"No.  I did not.  You see, Professor Slughorn possesses something I desire very dearly. And he will not part with it easily... I'd rather not divulge any more just yet, Harry.  But I promise. In time you will know everything.",Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
165,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,8,The Secret Riddle,I did.,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
165,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,8,The Secret Riddle,Yes.,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
174,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,17,Sluggish Memory,Confused?  I would be surprised if you weren't.,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
174,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,17,Sluggish Memory,"This is perhaps the most important memory I've collected.  It's also a lie. This memory has been tampered with.  In this case by the person whose memory it is, our friend Professor Slughorn.",Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
174,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,17,Sluggish Memory,I suspect he is ashamed of it.,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
174,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,17,Sluggish Memory,Why indeed.,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
174,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,17,Sluggish Memory,I asked you to get to know Professor Slughorn and you've done so.,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
174,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,17,Sluggish Memory,Now I want you to persuade him to divulge his true memory.  Any way you can.,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
174,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,17,Sluggish Memory,"You're the Chosen One, Harry.  And Horace is, at heart, a decent man. Provide the proper circumstances and he will confess his sins.",Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
174,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,17,Sluggish Memory,"This memory is everything, Harry. Without it, we are blind. Without it, we leave the fate of our world to chance.  You have no choice. You must not fail.",Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
180,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,23,Horcruxes,This is beyond anything I imagined.  In my life I have seen things that are unimaginably horrific.  I know now... you will see worse.,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
180,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,23,Horcruxes,"Oh he succeeded.  And not just once.  Think, Harry.  He's just told us.",Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
180,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,23,Horcruxes,"They can be anything.  The most commonplace of objects.  A ring, for example.  Or a book...",Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
180,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,23,Horcruxes,"It's a Horcrux, yes.  Four years ago, when you saved Ginny Weasley's life in the Chamber of Secrets, when you brought me this I knew.  This was a different kind of magic.  Very dark.  Very powerful.  But until tonight, I had no idea just how powerful...",Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
180,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,23,Horcruxes,Belonged to Voldemort's mother. It was difficult to find and...,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
180,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,23,Horcruxes,One destroys Voldemort.,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
180,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,23,Horcruxes,"True.  But magic, especially Dark magic...",Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
180,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,23,Horcruxes,... leaves traces.,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
180,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,23,Horcruxes,Yes.  And I think... perhaps... I may have found another.  But this time I cannot hope to destroy it alone.,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
180,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,23,Horcruxes,"Once again, I shall ask too much of you.",Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Headmaster's Office,Hogwarts
183,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,26,R.A.B.,Potter.,Minerva McGonagall,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,Headmaster's Office,Hogwarts
183,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,26,R.A.B.,"Potter, in light of what's happened... should you feel the need to talk to someone...",Minerva McGonagall,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,Headmaster's Office,Hogwarts
183,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,26,R.A.B.,You should know... Professor Dumbledore...,Minerva McGonagall,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,Headmaster's Office,Hogwarts
183,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,26,R.A.B.,You meant a great deal to him.,Minerva McGonagall,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,Headmaster's Office,Hogwarts
165,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,8,The Secret Riddle,"Fine, sir.",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
165,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,8,The Secret Riddle,"I think he overestimates my abilities, sir.",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
165,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,8,The Secret Riddle,Definitely.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
165,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,8,The Secret Riddle,Sir?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
165,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,8,The Secret Riddle,No!  I mean... she's brilliant. And we're friends.  But... no.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
165,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,8,The Secret Riddle,"Did you know, sir?  Then?",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
165,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,8,The Secret Riddle,"You didn't bring Professor Slughorn back simply to teach Potions, did you, sir?",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
165,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,8,The Secret Riddle,You said Professor Slughorn would try to collect me.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
165,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,8,The Secret Riddle,Do you want me to let him?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
174,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,17,Sluggish Memory,I don't understand -- what happened?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
174,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,17,Sluggish Memory,But why would he tamper with his own memory?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
174,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,17,Sluggish Memory,Why?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
174,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,17,Sluggish Memory,"I don't know him that well, sir --",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
180,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,23,Horcruxes,Sir --,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
180,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,23,Horcruxes,"Do you mean to say he succeeded, sir?  In making a Horcrux?",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
180,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,23,Horcruxes,Seven.  He made seven -- the most powerfully magical number.  But... what are they exactly?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
180,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,23,Horcruxes,Tom Riddle's diary --,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
180,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,23,Horcruxes,And the ring...?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
180,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,23,Horcruxes,... even more difficult to destroy. But if you could find them all. If you did destroy each Horcrux...,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
180,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,23,Horcruxes,"But how would you find them?  They could be hidden anywhere, couldn't they...",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
180,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,23,Horcruxes,"It's where you've been going, isn't it, sir?  When you leave the school.",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Headmaster's Office,Hogwarts
178,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,21,Liquid Luck,'Arry.  'Orace.,Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,Hagrid's Hut,Hogwarts
178,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,21,Liquid Luck,"Kill 'im! Me oldest friend, 'e was!",Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,Hagrid's Hut,Hogwarts
178,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,21,Liquid Luck,"Ah, don' worry yerself.  Yer not alone.  Seriously misunderstood creatures -- spiders.  It's the eyes, I reckon.  Unnerve people.",Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,Hagrid's Hut,Hogwarts
178,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,21,Liquid Luck,I reckon that too... How'd yeh get outta the castle anyways?,Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,Hagrid's Hut,Hogwarts
178,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,21,Liquid Luck,"Don' suppose it's doin' 'im any good, izzit?",Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,Hagrid's Hut,Hogwarts
178,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,21,Liquid Luck,Wish yeh coulda seen 'im in 'is prime.  Magnificent 'e was.  Jus' magnificent...,Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,Hagrid's Hut,Hogwarts
178,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,21,Liquid Luck,Aragog.,Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,Hagrid's Hut,Hogwarts
178,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,21,Liquid Luck,Tha' was... tha' was... beautiful.,Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,Hagrid's Hut,Hogwarts
179,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,22,After Aragog's Burial,"To the place he'd known as a lad, They laid him to rest with his hat inside out and his wand snapped in two, which was sad...",Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,Hagrid's Hut,Hogwarts
179,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,22,After Aragog's Burial,"I had 'im from an egg, yeh know. Tiny little thing he was when he hatched.  No bigger'n a Pekinese.",Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,Hagrid's Hut,Hogwarts
179,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,22,After Aragog's Burial,Tha's odd.,Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,Hagrid's Hut,Hogwarts
179,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,22,After Aragog's Burial,No idea... no idea at all...,Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,Hagrid's Hut,Hogwarts
182,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,25,Flight of the Prince,"Take more'n tha' ter finish me off.  Not sure about me 'ouse, tho'.  But if anybody can put it righ', Dumbledore can.",Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,Hagrid's Hut,Hogwarts
182,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,25,Flight of the Prince,Only thing I can't reckon is wha' Snape was doin' with tha' lot.,Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,Hagrid's Hut,Hogwarts
182,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,25,Flight of the Prince,"An' wha's this wi' the Dark Mar'? Who's been killed? Where's Dumbledore, 'arry? Where's Dumbledore!!",Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,Hagrid's Hut,Hogwarts
178,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,21,Liquid Luck,"That would be counterproductive, sir.",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Hagrid's Hut,Hogwarts
178,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,21,Liquid Luck,No idea.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Hagrid's Hut,Hogwarts
178,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,21,Liquid Luck,"A dead one, I think, sir.",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Hagrid's Hut,Hogwarts
178,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,21,Liquid Luck,Not to mention the pincers.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Hagrid's Hut,Hogwarts
178,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,21,Liquid Luck,Through the front doors.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Hagrid's Hut,Hogwarts
178,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,21,Liquid Luck,Oh yeah.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Hagrid's Hut,Hogwarts
179,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,22,After Aragog's Burial,Do you know why I survived?  The night I got this.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Hagrid's Hut,Hogwarts
179,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,22,After Aragog's Burial,Because of her.  Because she sacrificed herself.  Because she refused to step aside.  Because her love was more powerful than Voldemort.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Hagrid's Hut,Hogwarts
179,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,22,After Aragog's Burial,"I'm not afraid of the name, Professor.  And I'm not afraid of him.  And you shouldn't be either. She didn't just die for me that night.  She died for you too.  She died for everyone who's ever woken in the middle of the night afraid a Death Eater waited on their doorstep.",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Hagrid's Hut,Hogwarts
179,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,22,After Aragog's Burial,"Professor.  I'm going to tell you something, something others have only guessed at.  It's true.  I am the Chosen One.",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Hagrid's Hut,Hogwarts
179,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,22,After Aragog's Burial,"Only I can kill him.  But in order to do so, I need to know what Tom Riddle asked you that night in your office all those years ago. And I need to know what you told him.",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Hagrid's Hut,Hogwarts
179,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,22,After Aragog's Burial,"Be brave, Professor.  Be brave like my mother.  Otherwise you disgrace her.  Otherwise she died for nothing.  Otherwise, the bowl remains empty forever.",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Hagrid's Hut,Hogwarts
182,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,25,Flight of the Prince,Cruciatus!,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Hagrid's Hut,Hogwarts
182,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,25,Flight of the Prince,Incacerata!,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Hagrid's Hut,Hogwarts
182,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,25,Flight of the Prince,Impedimenta!,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Hagrid's Hut,Hogwarts
182,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,25,Flight of the Prince,"Fight!  Fight back, you coward!",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Hagrid's Hut,Hogwarts
182,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,25,Flight of the Prince,Sectumsempra!,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Hagrid's Hut,Hogwarts
182,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,25,Flight of the Prince,Hagrid... HAGRID!,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Hagrid's Hut,Hogwarts
182,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,25,Flight of the Prince,Hagrid!  You alright?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Hagrid's Hut,Hogwarts
182,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,25,Flight of the Prince,"Hagrid, Dumbledore --",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Hagrid's Hut,Hogwarts
182,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,25,Flight of the Prince,Don't ever associate that word and my name again.,Severus Snape,Human,Male,Slytherin,Doe,,,Hagrid's Hut,Hogwarts
182,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,25,Flight of the Prince,No!  He belongs to the Dark Lord!,Severus Snape,Human,Male,Slytherin,Doe,,,Hagrid's Hut,Hogwarts
182,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,25,Flight of the Prince,"You dare use my own spells against me, Potter?",Severus Snape,Human,Male,Slytherin,Doe,,,Hagrid's Hut,Hogwarts
182,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ",943200000,25,Flight of the Prince,"You may have gotten your mother's eyes, but you're as dim as your father.  Yes.  It's me.  I'm the Half-Blood Prince.",Severus Snape,Human,Male,Slytherin,Doe,,,Hagrid's Hut,Hogwarts
