,ID,name_en,countries,speakers,location,lat,lon,status
1349,2126,Sumariup,Papua New Guinea,65.0,East Sepik Province,-4.7,143.3,3
1350,1371,Ixil (Mexico),Mexico,64.0,Localities of Los Laureles and Quetzal-Edzná in the municipality of Campeche; locality of Maya Balam in the municipality of Othón P. Blanco in the state of Quintana Roo,19.508,-89.3188,4
1351,493,Orok,Russian Federation,64.0,"Nogliki, Poronaysk and Aleksandrovsk counties in Sakhalin Province, now mainly in the village of Val in Nogliki County; Orok speakers from the southern part of the island were evacuated to Hokkaido, Japan, after 1945, where the language is now extinct",52.3437,143.0557,4
1352,612,Carapana (Brazil),Brazil,63.0,"The group lives in indigenous lands Alto Rio Negro, São Gabriel and Pari-Cachoeira, north-western Amazonas State - Brazil.",-3.0966,-65.061,3
1353,2659,Atemble,Papua New Guinea,60.0,"Northwest of Aiome and upstream from Annaberg, Madang Province",-5.1292,144.7421,2
1354,2660,Bagupi,Papua New Guinea,60.0,"Headwaters of the Gogol river, west of Mabanob, northwest of Madang town, Madang Province",-5.0454,145.5822,2
1355,959,Montana Salish,United States of America,60.0,Flathead Reservation in western Montana,47.5944,-114.1182,4
1356,912,Olultecan,Mexico,60.0,"Municipality of Oluta, state of Veracruz",17.9277,-94.8969,3
1357,1792,Senaya,Iran (Islamic Republic of),60.0,Tehran and Qazvin,36.2664,50.0042,4
1358,2387,Tahltan,Canada,60.0,Spread over 4 communities in Canada,57.8451,-129.9745,4
1359,1696,Tembé,Brazil,60.0,"Tembé and Guajajara are dialects of the same language, according to the Tembé, who see little difference",-2.6467,-46.7248,3
1360,2118,Mosimo,Papua New Guinea,58.0,Madang Province,-4.9473,145.5551,3
1361,656,Tapayuna,Brazil,58.0,The group lives in the Mato Grosso state and south-western Pará State - Brazil.,-10.5559,-53.0639,3
1362,2107,Bepour,Papua New Guinea,57.0,Madang,-4.586,145.4184,3
1363,2102,Faita,Papua New Guinea,57.0,Madang Province,-5.657,145.5001,3
1364,1885,Teribe (Costa Rica),Costa Rica,57.0,"Térraba valley, southwestern Costa Rica",9.0593,-83.2876,4
1365,726,Kiliwa,Mexico,56.0,"Ensenada, BC",31.25,-115.6166,4
1366,2117,Moere,Papua New Guinea,56.0,Madang Province,-4.6038,145.437,3
1367,261,Southern Haida,Canada,55.0,Spread over 1 communities in Canada,53.2697,-131.9861,4
1368,2389,Tlingit (Canada),Canada,55.0,Spread over 3 communities in Canada,60.171,-132.7395,4
1369,162,Upper Tanana (United States of America),United States of America,55.0,"villages of Northway, Tetlin, and Tok in Alaska",62.6867,-141.2182,4
1370,944,Zapotec of Asunción Tlacolulita,Mexico,53.0,Municipality of Asunción Tlacolulita,16.3,-95.7166,4
1371,660,Trumai,Brazil,51.0,Terra Indígena do Xingu  - Estado de Mato Grosso - Brasil,-11.8807,-53.6009,4
1372,570,Arabela,Peru,50.0,"Departamento de Loreto, cabeceras del río Napo (afluente Nashiño). Aldea de  Buena  Vista, entre otras.",-1.5818,-75.3881,3
1373,2159,Arha,New Caledonia (France),50.0,Poya region,-21.3047,165.0146,4
1374,1525,Bella Coola,Canada,50.0,Spread over 1 communities in Canada,52.3823,-126.7255,4
1375,2278,Budong-Budong,Indonesia,50.0,"Sulawesi, Indonesia",-2.0601,119.3074,4
1376,2666,Bulgebi,Papua New Guinea,50.0,"15km south of Saidor, inland on the eastern end of southern coast of Astrolabe Bay, Madang Province",-5.7485,146.4532,2
1377,474,Forest Yukagir,Russian Federation,50.0,"earlier on the sources of the Kolyma, divided between the Republic of Sakha (Yakutia) and Magadan Province, now largely concentrated in the village of Nelemnoye as well as in the county centre Zyryanka in Upper Kolyma (Verkhnekolymskiy) County in the Republic of Sakha",65.4936,151.0757,4
1378,2103,Gorovu,Papua New Guinea,50.0,East Sepik Province,-4.5,144.6,3
1379,379,Karaim (Lithuania),Lithuania,50.0,Trakai (Troki) region,54.642,24.9499,3
1380,2540,Kayupulau,Indonesia,50.0,Irian Jaya,-2.5464,140.725,4
1381,2311,Lolak,Indonesia,50.0,Sulawesi,0.8569,124.0081,4
1382,625,Makurap,Brazil,50.0,"The group lives in the indigenous lands Rio Branco, south-western Rondônia State - Brazil.",-12.1682,-63.0285,3
1383,2557,Moraori,Indonesia,50.0,Irian Jaya,-8.7113,140.7128,3
1384,2622,Norfolk-Pitcairn (Pitcairn),Pitcairn  (U.K.),50.0,Pitcairn Island,-24.3721,-128.3203,1
1385,886,Omaha-Ponca,United States of America,50.0,Macy and Walthill in rural southeastern Nebraska.,42.0817,-96.4855,4
1386,2409,Patua,China,50.0,Macao,22.1632,113.5464,4
1387,2607,Paulohi,Indonesia,50.0,"Seram Island, Maluku",-3.2721,128.757,4
1388,1529,Potawatomi (Kansas),United States of America,50.0,"Hannahville Indian Community of the Michigan upper peninsula, the Pokagon and Huron Bands of southern Michigan, the Forest County Band of northern Wisconsin, the Prairie Band of eastern Kansas, and the Citizen Potawatomi Nation of Oklahoma; a few speakers on the Walpole Island Reserve in Ontario, Canada.",39.3251,-95.8495,4
1389,272,Potawatomi (Michigan),United States of America,50.0,"Hannahville Indian Community of the Michigan upper peninsula, the Pokagon and Huron Bands of southern Michigan, the Forest County Band of northern Wisconsin, the Prairie Band of eastern Kansas, and the Citizen Potawatomi Nation of Oklahoma; a few speakers on the Walpole Island Reserve in Ontario, Canada.",45.0269,-84.1992,4
1390,1531,Potawatomi (Oklahoma),United States of America,50.0,"Hannahville Indian Community of the Michigan upper peninsula, the Pokagon and Huron Bands of southern Michigan, the Forest County Band of northern Wisconsin, the Prairie Band of eastern Kansas, and the Citizen Potawatomi Nation of Oklahoma; a few speakers on the Walpole Island Reserve in Ontario, Canada.",35.3135,-96.9255,4
1391,1530,Potawatomi (Wisconsin),United States of America,50.0,"Hannahville Indian Community of the Michigan upper peninsula, the Pokagon and Huron Bands of southern Michigan, the Forest County Band of northern Wisconsin, the Prairie Band of eastern Kansas, and the Citizen Potawatomi Nation of Oklahoma; a few speakers on the Walpole Island Reserve in Ontario, Canada.",45.5601,-88.83,4
1392,2609,Salas,Indonesia,50.0,"Seram Island, Maluku",-3.135,130.5505,3
1393,312,Sapé,Venezuela (Bolivarian Republic of),50.0,"State of Bolívar, Venezuela (southwest of Auyan Tepuy).",5.0033,-63.5449,4
1394,1363,Sentilese,India,50.0,"Andaman Islands, North Sentinel Island",11.5446,92.2576,4
1395,2268,Sian,Malaysia,50.0,"Sarawak, Malaysia",2.3854,114.3354,3
1396,2652,Tambotalo,Vanuatu,50.0,Inland southeast Santo Islands,-15.4655,167.1027,3
1397,159,Tanacross,United States of America,50.0,the middle Tanana River of central Alaska,64.2159,-145.9643,4
1398,2137,Tanimbili,Solomon Islands,50.0,Utupua,-11.2935,166.5211,3
1399,943,Zapotec of San Felipe Tejalapan,Mexico,50.0,Municipality of San Felipe Tejalapan,17.1099,-96.8539,4
1400,2128,Tench,Papua New Guinea,49.0,New Ireland Province,-1.6394,150.6939,4
1401,2095,Dumun,Papua New Guinea,42.0,Madang Province,-5.5421,146.0906,4
1402,2136,Asumboa,Solomon Islands,40.0,Utupua,-11.2982,166.4868,3
1403,2553,Maremgi,Indonesia,40.0,Irian Jaya,-2.2571,139.5455,2
1404,858,Mono (Western),United States of America,40.0,"Western Mono is spoken in North Fork, Auberry, Tollhouse, and Dunlop, California.",37.0943,-119.4999,4
1405,2382,Southern Tutchone,Canada,40.0,Spread over 4 communities in Canada,60.7796,-137.4983,4
1406,845,Tipai (United States of America),United States of America,40.0,"Kumeyaay is spoken in several locations in central and southern San Diego County, the most important of these being Campo.  ",32.6049,-116.4678,3
1407,501,Tofa,Russian Federation,40.0,"the villages of Alygdzher, Nerkha and Verkhnyaya Gutara in Nizhneudinsk County in Irkutsk Province",53.7324,98.2589,4
1408,505,Udege,Russian Federation,40.0,"mainly concentrated in four villages: Krasnyy Yar in Pozharskoye County and Agzu in Terney County in Maritime (Primor’ye) Region, and Gvasyugi in the County of Lazo and Arsen’yevo (Rassvet) in Nanay County in Khabarovsk Region",47.6209,136.0903,4
1409,2579,Yoki,Indonesia,40.0,Irian Jaya,-1.5893,137.9127,3
1410,467,Chulym Turk,Russian Federation,35.0,Tegul’det County in Tomsk Province and Tyukhtet County in Krasnoyarsk Region; Lower Chulym language refers to a sub-dialect of Siberian Tatar,57.3354,88.1542,4
1411,2538,Kapori,Indonesia,35.0,Irian Jaya,-3.4,139.7,4
1412,1367,Kaqchikel (Mexico),Mexico,35.0,"Locality of Quetzal-Edzná in Municipality of Campeche, municipality of Champotón in the state of Campeche; locality of Kuchumatán in Municipality of Othón P. Blanco in the state of Quintana Roo",19.4044,-90.0604,4
1413,1945,Quechua of Pacaraos,Peru,35.0,"Pacaraos, in the upper Chancay valley, province of Huaral, department of Lima",-11.2538,-76.8054,4
1414,2129,Turaka,Papua New Guinea,35.0,Milne Bay Province,-9.796,149.447,4
1415,576,Barasana (Brazil),Brazil,34.0,"Indigenous lands Alto Rio Negro, north-western Amazonas State - Brazil",0.7909,-68.6425,3
1416,2097,Bilakura,Papua New Guinea,34.0,Madang Province,-4.9404,145.5303,4
1417,1364,Jarawa,India,31.0,South Andaman Island,12.6028,92.752,4
1418,2111,Kowaki,Papua New Guinea,31.0,Madang,-4.6079,145.4067,4
1419,2115,Mawak,Papua New Guinea,31.0,Madang,-4.5819,145.3079,4
1420,2328,Amahai,Indonesia,30.0,Maluku,-3.3352,128.9314,4
1421,867,Cahuilla,United States of America,30.0,"Heritage language of several small tribes in the inland area of southern California, including people at  Morongo, Agua Caliente (Palm Springs), Cabazon, Augustine, Torres-Martinez, Santa Rosa, Cahuilla, Ramona, and Los Coyotes.",33.5404,-116.7436,4
1422,289,Carijona,Colombia,30.0,"Originally on the Yari river (Caquetá), now in Vaupés en Amazonas (near Brazilian border) ",-1.2743,-70.1147,4
1423,693,Comox/Sliammon,Canada,30.0,Spread over 3 communities in Canada,49.6795,-124.9542,4
1424,2530,Duriankere,Indonesia,30.0,Irian Jaya,-1.3896,130.9247,4
1425,2110,Kawucha,Papua New Guinea,30.0,Morobe,-6.9373,146.1621,4
1426,2547,Kwerisa,Indonesia,30.0,Irian Jaya,-2.9759,138.153,4
1427,1464,Mono (Eastern),United States of America,30.0,"Eastern Mono  is spoken in the Owens Valley communities of Bishop, Big Pine, Lone Pine, and Fort Independence.",37.3674,-118.3953,4
1428,2267,Punan Batu,Malaysia,30.0,"Sarawak, Malaysia",2.6021,114.0,4
1429,1892,Rama,Nicaragua,30.0,Rama Cay Isle and other localities south of Río Escondido,11.8847,-83.7995,4
1430,1260,Sia Pedee,Ecuador,30.0,"The Epera people in Ecuador are mainly located in Santa Rosa de los Epera, in the Borbon parish, which corresponds to the Eloy Alfaro county, in the province of Esmeraldas (Northwestern coasta region of Ecuador)",0.9887,-79.1674,4
1431,2156,Ske,Vanuatu,30.0,Pentecost,-15.9085,168.1924,3
1432,821,Valley Yokuts,United States of America,30.0,"Yowlumne (Yawelmani) on the Tule River Reservation, Chukchansi at the Picayune and Table Mountain Rancherias in the foothills northeast of Fresno, and Tachi at the Santa Rosa Rancheria near Lemoore, CA.  ",36.0582,-119.5241,3
1433,698,Malinaltepec Tlapanec,Mexico,29.0,Municipalities of Malinaltepec and San Luis Acatlán in the state of Guerrero,17.2451,-98.6717,1
1434,2140,Bieria,Vanuatu,25.0,Epi,-16.8045,168.2446,4
1435,894,Caddo,United States of America,25.0,"In Caddo County, Oklahoma, in the vicinity of Anadarko and Binger.",35.0985,-98.2603,4
1436,803,Columbian,United States of America,25.0,Speakers live on or near the Colville Reservation in Washington.,48.1764,-119.0523,4
1437,727,Iquito,Peru,25.0,"Departamento de  Loreto,  Provincia de  Maynas, distrito de  Alto Nanay, aldea de  San Antonio de Pintoyaco",-3.6449,-74.1577,4
1438,2554,Massep,Indonesia,25.0,Irian Jaya,-1.7575,138.3178,4
1439,2556,Mor,Indonesia,25.0,Irian Jaya,-2.8607,132.7697,3
1440,2006,Pisamira,Colombia,25.0,"Localidad de Yacayacá, en la orilla derecha del río Vaupés, a unos 35 Km. al sur este de Mitú",1.0656,-70.4388,4
1441,1107,Surel,Nepal,25.0,Dolakhā district,27.6969,86.3058,4
1442,776,Upper Kuskokwim,United States of America,25.0,the Upper Kuskokwim River drainage ,63.0091,-154.3889,4
1443,837,Kashaya,United States of America,24.0,Along the California coast near the mouth of the Russian River.,38.6603,-123.3045,4
1444,2037,Kavalan,China,24.0,Taiwan Province,24.7393,121.6996,4
1445,848,Washo,United States of America,24.0,Washoe Tribe of Nevada and California,38.9226,-119.7256,3
1446,445,Sām,Nepal,23.0,"Saṅkhuvā Sabhā and Bhojpur districts, along Irkhuvā river",27.3595,86.9979,3
1447,990,Southwestern Tlapanec,Mexico,23.0,"Municipality of Ayutla de los Libres, state of Guerrero",16.9629,-99.0953,1
1448,2263,Tobian,Palau,22.0,Tabi (Hatobohei) Island,2.9594,131.8084,4
1449,1265,Ixcatec,Mexico,21.0,"Locality of Santa María Ixcatlán in the municipality of Santa María Ixcatlán, state of Oaxaca",17.8493,-97.181,4
1450,685,Añu,Venezuela (Bolivarian Republic of),20.0,"Sinamaica, Santa Rosa de Agua, El Moján, islas de Toas y San Carlos (northwest of Zulia state, Venezuela)",11.022,-71.7352,4
1451,2176,Barzani Jewish Neo-Aramaic (Israel),Israel,20.0,Jerusalem and vicinity.  Population originally immigrated from the province of Irbil in Iraqi Kurdistan.,31.7888,35.1947,4
1452,2531,Dusner,Indonesia,20.0,Irian Jaya,-2.7139,134.3888,4
1453,472,Forest Enets,Russian Federation,20.0,the village of Potapovo in Dudinka County in the former Taymyr (Dolgan and Nenets) Autonomous District,68.6836,86.2727,4
1454,2534,Foya,Indonesia,20.0,"Upper Bu River, Irian Jaya",-2.4107,138.6996,4
1455,2108,Hermit,Papua New Guinea,20.0,Manus,-2.0869,146.9311,4
1456,1940,Kamasa,Papua New Guinea,20.0,Morobe,-6.95,146.2,4
1457,2040,Kanakanabu,China,20.0,Taiwan Province,23.1463,120.6782,4
1458,2542,Kembra,Indonesia,20.0,Irian Jaya,-3.908,140.3942,4
1459,452,Kilen,"China, Russian Federation",20.0,"Raohe County in the northeast of Heilongjiang Province, China; possibly also Pozharskoye County in Maritime (Primor’ye) Region, the Russian Federation",47.4689,133.8574,4
1460,621,Leco,Bolivia (Plurinational State of),20.0,On Guanay and Coroico rivers (department of La Paz).,-15.586,-67.9064,4
1461,2599,Loun,Indonesia,20.0,"West Seram Island, Maluku",-2.8717,128.8366,4
1462,2550,Mander,Indonesia,20.0,Irian Jaya,-2.4341,138.7284,4
1463,2036,Nataoran,China,20.0,Taiwan Province,24.0088,121.5898,4
1464,824,Nez Perce,United States of America,20.0,"The Upriver dialect is spoken by a handful of elders at Kamiah and Lapwai on the Nez Perce Reservation in north-central Idaho, and several more on the Colville Reservation in eastern Washington.  The Downriver dialect is mainly preserved by a few speakers on the Umatilla Reservation in Oregon ",46.4347,-116.8268,4
1465,2648,Nisvai,Vanuatu,20.0,Malekula,-16.4492,167.7117,4
1466,860,Panamint,United States of America,20.0,"Communities are located in Lone Pine, Death Valley, and Darwin, California and Beatty, Nevada.",36.4555,-116.8666,4
1467,400,Pite Saami,"Norway, Sweden",20.0,originally most parts of Arjeplog County in Norrbotten Province (Pite Lappmark) in Sweden and adjacent area in Norway,66.0447,17.8857,4
1468,650,Qawasqar,Chile,20.0,"Puerto Edén, on Wellington Island, Magallanes region, Chile",-49.6391,-74.3554,4
1469,419,Ume Saami,Sweden,20.0,"Arvidsjaur County and the southeastern corner of Arjeplog County in Norrbotten Province (Pite Lappmark) and Malå and Sorsele counties and the northern Tärna region in Storuman County in Västerbotten Province (Lycksele Lappmark), Sweden; formerly also Rana County in Nordland Province, Norway",65.1091,18.2153,4
1470,2575,Usku,Indonesia,20.0,Irian Jaya,-3.5449,140.7499,4
1471,423,Vote,Russian Federation,20.0,"Kingisepp County in the west of St. Petersburg (Leningrad) Province, concentrated in the villages of Krakol’e (Jõgõperä) and Peski-Luzhitsy (Liivtšülä-Luuditsa), until recently also in Kotly (Kattila) and Mezhniki (Rajo), which belong to the area of the Western dialect; the last speakers of Eastern Vote, in Icipino (Itšäpäivä), died probably in the 1960s, and those of the distinct, Ingrian-influenced dialect of Kurovitsy (Kukkusi) in the 1980s",59.5858,28.4518,4
1472,970,Mixtec of Tlaltempan,Mexico,19.0,"Municipality of Santa Catarina Tlaltempan, state of Puebla",18.6166,-98.0833,2
1473,317,Uruak,Venezuela (Bolivarian Republic of),19.0,"State of Bolívar, Venezuela. State of Roraima, Brazil.",3.9957,-63.5888,4
1474,2133,Ririo,Solomon Islands,18.0,Choiseul,-6.91,156.9671,4
1475,1957,Ava-Canoeiro,Brazil,16.0,"Brazil, States of Goiás and Tocantins",-14.0847,-48.0418,4
1476,1876,Chorotega,Costa Rica,16.0,Near Turrialba according to Ethnologue,9.8991,-83.6855,4
1477,475,Ainu (Hokkaido),Japan,15.0,the island of Hokkaido,43.2612,142.8222,4
1478,2510,Mwesen,Vanuatu,15.0,"Vanua Lava Island, Banks Islands",-13.874,167.5415,4
1479,2376,Sechelt,Canada,15.0,Spread over 1 communities in Canada,50.0846,-123.7437,4
1480,161,Tanana,United States of America,15.0,"villages of Minto and Nenana, was also spoken in a number of villages on the Tanana River",64.605,-149.0625,4
1481,942,Zapotec of Mixtepe,Mexico,14.0,"Locality of San Agustín Mixtepec, state of Oaxaca",16.2666,-96.3666,4
1482,2578,Woria,Indonesia,13.0,Irian Jaya,-2.4011,136.4886,4
1483,572,Aruá,Brazil,12.0,"The group lives in indigenous lands of Rio Branco, Posto Indígena Rio Guaporé, southern Rondônia ",-12.0285,-64.7094,3
1484,1459,Han (United States of America),United States of America,12.0,"Eagle, Alaska and Dawson in Canada",64.7837,-141.2172,4
1485,780,Hupa,United States of America,12.0,Hoopa Valley Reservation in northwest California,41.7624,-123.7028,4
1486,826,Karuk,United States of America,12.0,Karuk Tribe of the Klamath River in northwestern California,41.7929,-123.3763,3
1487,790,Makah,United States of America,12.0,"Southern Wakashan language spoken by the Makah Tribe, at Neah Bay on the northwest tip of the Olympic Peninsula in Washington State.  ",48.3658,-124.6118,4
1488,637,Ofayé,Brazil,12.0,"The group lives in the indigenous lands Ofaié-Xavante, Brasilândia Municipality, Mato Grosso do Sul State - Brazil.  ",-21.361,-52.0532,4
1489,775,Yurok,United States of America,12.0,"Yurok Tribe of northwestern California and of three nearby independent rancherias of Yurok heritage, Reseghini, Big Lagoon, and Trinidad (Cher-Ae). ",41.0607,-124.1413,4
1490,1794,Kinikinau,Brazil,11.0,"Aldeia São Joâo, RI Kadiwéu, Municipality of Porto Murtinho, West of the Mato Grosso do Sul State (MS). Some Kinikinau live in Terena villages, in MS.",-21.0685,-56.2765,4
1491,829,Achumawi,United States of America,10.0,"Both Achumawi and Atsugewi are heritage languages of the Pit River Tribe, which is organized into 11 bands representing the tribal groups with traditional territory along Pit River. ",40.8816,-122.6715,4
1492,2160,Arho,New Caledonia (France),10.0,Poya region,-21.274,165.0503,4
1493,891,Arikara,United States of America,10.0,"The modern Arikara, one of the Three Affiliated Tribes, share the Fort Berthold Reservation in North Dakota with the Mandan and Hidatsa, primarily in the communities of White Shield and Parshall. ",47.648,-101.8327,4
1494,2143,Bangsa,Vanuatu,10.0,Malekula,-16.146,167.389,4
1495,1864,Ch'orti' (Honduras),Honduras,10.0,Department of Copán,14.9364,-88.865,4
1496,763,Copper Island Aleut,Russian Federation,10.0,"all on Bering Island, one of the Commander Islands in the west of the Aleutian chain, near Kamchatka, in Kamchatka Province, where Copper Island Aleuts were translocated in the 1960s; Copper Island Aleut is a mixed language of (the Attu dialect of) Aleut and Russian, which originally developed in the mid-19th century on Copper Island, the other of the Commander Islands, among Aleut speakers who had been moved there from Attu Island in Alaska",54.7753,167.5662,4
1497,764,Gros Ventre,United States of America,10.0,Fort Belknap Reservation in north-central Montana,48.4824,-108.7639,4
1498,2591,Hoti,Indonesia,10.0,"East Seram Island, Maluku",-3.0143,130.3692,4
1499,2593,Hulung,Indonesia,10.0,"West Seram Island, Maluku",-2.8614,128.5606,4
1500,2594,Ibu,Indonesia,10.0,"North Halmahera Island, Maluku",1.5269,127.5265,4
1501,2595,Kamarian,Indonesia,10.0,"West Seram Island, Maluku",-3.4366,128.5345,4
1502,613,Karipuna,Brazil,10.0,"Indigenous lands Karipuna, north-western Rondônia, Upper Madeira River - Brazil.",-10.2284,-64.5556,2
1503,615,Katawixi,Brazil,10.0,"The group lives in the indigenous lands Jacareúba/Katawixi, Jacareúba River, a right-bank tributary of the Purus River, Municipality of Canutama, Amazonas State - Brazil.",-8.8416,-66.0937,4
1504,1450,Khövsgöl Uryangkhay,Mongolia,10.0,to the east of Lake Khövsgöl in Khövsgöl League in the northernmost region of Mongolia,50.9722,101.3159,4
1505,2270,Lom,Indonesia,10.0,Sumatra,-1.6751,105.8917,4
1506,2644,Lorediakarkar,Vanuatu,10.0,Central East Coast of Santo Island,-15.1967,167.0498,4
1507,454,Manchu (Amur),China,10.0,Dawujia village in Aihui County of Heihe Prefecture of Heilongjiang Province; Manchu was originally spoken all over historical Manchuria; it includes the extinct Jurchen,49.7666,127.5,4
1508,453,Manchu (Nonni),China,10.0,Sanjiazi village in Fuyu County of Heilongjiang Province; Manchu was originally spoken all over historical Manchuria; it includes the extinct Jurchen,48.0083,124.3542,4
1509,884,Mandan,United States of America,10.0,"Mandan, at Twin Buttes, ND,  is one of the Three Affiliated Tribes, sharing  the Fort Berthold Reservation in North Dakota with Hidatsa and the Arikara.    ",47.5165,-102.2461,4
1510,2144,Matanvat,Vanuatu,10.0,Malekula,-15.8972,167.1947,4
1511,627,Matipu,Brazil,10.0,"The group lives in the indigenous lands Parque Indígena do Xingu, in the villages Magijapei, Jagamü, Künga-Hünga, Municipality of Gaúcha do Norte and Querência, Mato Grosso State - Brazil.",-12.2366,-53.1875,4
1512,1326,Munsee (Canada),Canada,10.0,Spread over 4 communities in Canada,42.57,-81.879,4
1513,2148,Naati,Vanuatu,10.0,Malekula,-16.515,167.4645,4
1514,1465,Northern Paiute (Idaho),United States of America,10.0,"Sho-Ban Tribe of Fort Hall Reservation, Idaho. Speakers of Northern Paiute are found in communities in Oregon, Nevada, California, and Idaho.",43.0439,-112.4566,4
1515,2604,Nusa Laut,Indonesia,10.0,"Nusa Laut and Lease Islands, Maluku",-3.6833,128.8,4
1516,269,Oneida (Wisconsin),United States of America,10.0,"At Green Bay, WI; Oneida, NY. In Canada: Thames River near London, Ontario.",44.5158,-88.0075,4
1517,270,Onondaga (New York),United States of America,10.0,"Near Syracuse, NY; Six Nations Reserve, Ontario, Canada.",43.047,-76.1422,4
1518,887,Osage,United States of America,10.0,"In  northeastern Oklahoma, around Pawhuska.",36.6683,-96.3316,4
1519,892,Pawnee,United States of America,10.0,In Pawnee County in north central Oklahoma.,36.3372,-96.8032,4
1520,2698,Puari,Papua New Guinea,10.0,Sandaun (West Sepik) Province,-2.8689,141.6577,4
1521,2125,Sene,Papua New Guinea,10.0,Morobe Province,-6.3753,147.7825,4
1522,2155,Sowa,Vanuatu,10.0,Pentecost,-15.8609,168.1842,4
1523,2706,Susuami,Papua New Guinea,10.0,"Upper Watut River valley, outside Bulolo town, Morobe Province",-7.2044,146.5493,4
1524,2707,Taap,Papua New Guinea,10.0,"Kaiapit District, Morobe Province",-6.146,146.3955,4
1525,2153,Tape,Vanuatu,10.0,Malekula,-16.0953,167.3094,4
1526,416,Ter Saami,Russian Federation,10.0,"earlier the eastern parts of Lovozero County in Murmansk Province, from where the speakers were translocated to Lovozero",68.0638,38.7063,4
1527,2041,Thao,China,10.0,Taiwan Province,23.8808,120.9206,4
1528,819,Tule-Kaweah Yokuts,United States of America,10.0,"In the Sierra Nevada foothills along the Tule and Kaweah Rivers, east of Porterville, CA; Tule River Reservation.",36.0269,-118.7213,4
1529,502,Tundra Enets,Russian Federation,10.0,the village of Vorontsovo in Ust’-Yeniseysk County in the former Taymyr (Dolgan and Nenets) Autonomous District,71.6973,83.5839,4
1530,893,Wichita,United States of America,10.0,"Today Wichita live in Caddo County in central Oklahoma,  in and around the town of Anadarko.",35.0647,-98.2788,4
1531,1942,Xambioá,Brazil,10.0,"Parque Indígena do Araguaia, States of Tocantins and Goiás, Brazil
Karajá, Javaé, and Xambioá are dialects on one language, all having the self-designation iny [i'nã].  Javaé is the most divergent according to Ribeiro.",-7.1717,-49.1583,4
1532,1509,Yawalapiti,Brazil,10.0,"Terra Indígena do Xingu, Alto Xingu, Estado de Mato Grosso",-12.1702,-53.3365,4
1533,668,Zaparo,"Ecuador, Peru",9.0,Ecuador: Province of Pastaza.,-2.2186,-76.5087,4
1534,575,Ajuru,Brazil,8.0,"The group living in indigenous lands Rio Guaporé, south-western Rondônia  - Brazil",-12.0178,-64.7534,3
1535,2515,Araki,Vanuatu,8.0,"Araki Island, Santo",-15.6322,166.9413,4
1536,913,Ayapanec,Mexico,8.0,"Locality of Ayapa, Municipality of Jalpa de Méndez, state of Tabasco",18.2241,-93.1108,4
1537,583,Chamicuro,Peru,8.0,"Departamento de Loreto, provincia  de Alto Amazonas, distrito de  Lagunas, localidad de Pampa Hermosa (en un afluente del río Huallaga)",-5.5285,-75.5969,4
1538,437,Dumi,Nepal,8.0,Khoṭāṅ district.,27.3095,86.7521,4
1539,636,Munichi,Peru,8.0,"En el poblado de  Muniches, cerca de  Yurimaguas, en el departamento de  Loreto",-5.8182,-76.1846,4
1540,132,N|uu,South Africa,8.0,"4 speakers in the Upington area (pointer), 1 in Oifantshoek area, 3 in Andriesvale-Witdraai area. Rumors about two possible speakers in Khwa.",-28.5169,21.4453,4
1541,664,Xetá,Brazil,8.0,"Brazil, Paraná State",-23.2867,-53.3935,4
1542,805,Kiksht,United States of America,7.0,The Wasco variety is represented by five elderly speakers on the Warm Springs Reservation in north-central Oregon.  The Wishram variety is spoken by two elders on the Yakama Reservation in eastern Washington,44.2708,-121.2871,4
1543,2114,Makolkol,Papua New Guinea,7.0,East New Britain,-4.8994,151.6827,4
1544,567,Akuntsu,Brazil,6.0,"The group lives in indigenous lands Rio Omoréré, south-eastern Rondônia  - Brazil",-13.1169,-61.018,4
1545,844,Ipai,United States of America,6.0,"Four communities in northwestern San Diego County, including Mesa Grande, Santa Ysabel, San Pasqual, and Barona.  ",32.9359,-116.868,4
1546,369,Karaim (Western Ukraine),Ukraine,6.0,towns of Luts’k (Lutsk) and Halych (Galich),50.7538,25.3351,4
1547,820,Kings River Yokuts,United States of America,6.0,"East of Fresno, CA.",36.9104,-118.9261,4
1548,815,Northern Sierra Miwok,United States of America,6.0,Spoken at the Jackson Rancheria near Westpoint,38.4008,-120.5351,4
1549,2655,Abaga,Papua New Guinea,5.0,"North of Henganofi, around Kisi, Eastern Highlands Province, eastern part of the Goroka District",-6.1883,145.5976,4
1550,163,"Aleut (Western, Commander Islands)",Russian Federation,5.0,"Bering Island, one of the Commander Islands in the west of the Aleutian chain, near Kamchatka, in Kamchatka Province; moved there from Attu Island in Alaska in the early 19th century; cf. Copper Island Aleut",55.171,166.094,4
1551,2142,Aveteian,Vanuatu,5.0,Malekula,-16.3985,167.4213,4
1552,719,Central Selkup,Russian Federation,5.0,mainly the eastern parts of Kargasok and Parabel’ counties in Tomsk Province,59.8903,82.0129,4
1553,2722,Great andamanese,India,5.0,Middle and North Adaman,12.2326,92.9031,4
1554,600,Guató,Brazil,5.0,"Indigenous lands Guató, extreme north-western Mato Grosso do Sul State, on the border between Bolivia and Mato Grosso and Mato Grosso do Sul states, north of Corumbá - Mato Grosso do Sul - Brazil.",-17.644,-57.6562,4
1555,606,Itonama,Bolivia (Plurinational State of),5.0,"Magdalena and Huacaraje, province of Iténez, department of Beni",-13.6246,-63.5668,4
